ID,Name,Species,Variant,Generation,Evolves_from,Type1,Type2,Total,HP,Attack,Defense,Special_Atk,Special_Def,Speed,image_url,VGC2022_rules,Monthly Usage (k)
394,Prinplup,Prinplup,NULL,4,Piplup,Water,NULL,405,64,66,68,81,76,50,https://img.pokemondb.net/sprites/sword-shield/icon/prinplup.png,Permitted,0
395,Empoleon,Empoleon,NULL,4,Prinplup,Water,Steel,530,84,86,88,111,101,60,https://img.pokemondb.net/sprites/sword-shield/icon/empoleon.png,Permitted,0
396,Starly,Starly,NULL,4,NULL,Normal,Flying,245,40,55,30,30,30,60,https://img.pokemondb.net/sprites/sword-shield/icon/starly.png,Permitted,0
397,Staravia,Staravia,NULL,4,Starly,Normal,Flying,340,55,75,50,40,40,80,https://img.pokemondb.net/sprites/sword-shield/icon/staravia.png,Permitted,0
398,Staraptor,Staraptor,NULL,4,Staravia,Normal,Flying,485,85,120,70,50,60,100,https://img.pokemondb.net/sprites/sword-shield/icon/staraptor.png,Permitted,0
399,Bidoof,Bidoof,NULL,4,NULL,Normal,NULL,250,59,45,40,35,40,31,https://img.pokemondb.net/sprites/sword-shield/icon/bidoof.png,Permitted,0
400,Bibarel,Bibarel,NULL,4,Bidoof,Normal,Water,410,79,85,60,55,60,71,https://img.pokemondb.net/sprites/sword-shield/icon/bibarel.png,Permitted,0
401,Kricketot,Kricketot,NULL,4,NULL,Bug,NULL,194,37,25,41,25,41,25,https://img.pokemondb.net/sprites/sword-shield/icon/kricketot.png,Permitted,0
402,Kricketune,Kricketune,NULL,4,Kricketot,Bug,NULL,384,77,85,51,55,51,65,https://img.pokemondb.net/sprites/sword-shield/icon/kricketune.png,Permitted,0
403,Shinx,Shinx,NULL,4,NULL,Electric,NULL,263,45,65,34,40,34,45,https://img.pokemondb.net/sprites/sword-shield/icon/shinx.png,Permitted,0
404,Luxio,Luxio,NULL,4,Shinx,Electric,NULL,363,60,85,49,60,49,60,https://img.pokemondb.net/sprites/sword-shield/icon/luxio.png,Permitted,0
408,Cranidos,Cranidos,NULL,4,NULL,Rock,NULL,350,67,125,40,30,30,58,https://img.pokemondb.net/sprites/sword-shield/icon/cranidos.png,Permitted,0
409,Rampardos,Rampardos,NULL,4,Cranidos,Rock,NULL,495,97,165,60,65,50,58,https://img.pokemondb.net/sprites/sword-shield/icon/rampardos.png,Permitted,0
410,Shieldon,Shieldon,NULL,4,NULL,Rock,Steel,350,30,42,118,42,88,30,https://img.pokemondb.net/sprites/sword-shield/icon/shieldon.png,Permitted,0
411,Bastiodon,Bastiodon,NULL,4,Shieldon,Rock,Steel,495,60,52,168,47,138,30,https://img.pokemondb.net/sprites/sword-shield/icon/bastiodon.png,Permitted,0
412,Burmy Plant Cloak,Burmy,Plant Cloak,4,NULL,Bug,NULL,224,40,29,45,29,45,36,https://img.pokemondb.net/sprites/sword-shield/icon/burmy-plant.png,Permitted,0
412,Burmy Sandy Cloak,Burmy,Sandy Cloak,4,NULL,Bug,NULL,224,40,29,45,29,45,36,https://img.pokemondb.net/sprites/sword-shield/icon/burmy-sandy.png,Permitted,0
412,Burmy Trash Cloak,Burmy,Trash Cloak,4,NULL,Bug,NULL,224,40,29,45,29,45,36,https://img.pokemondb.net/sprites/sword-shield/icon/burmy-trash.png,Permitted,0
413,Wormadam Plant Cloak,Wormadam,Plant Cloak,4,Burmy,Bug,Grass,424,60,59,85,79,105,36,https://img.pokemondb.net/sprites/sword-shield/icon/wormadam-plant.png,Permitted,0
413,Wormadam Sandy Cloak,Wormadam,Sandy Cloak,4,Burmy,Bug,Ground,424,60,79,105,59,85,36,https://img.pokemondb.net/sprites/sword-shield/icon/wormadam-sandy.png,Permitted,0
413,Wormadam Trash Cloak,Wormadam,Trash Cloak,4,Burmy,Bug,Steel,424,60,69,95,69,95,36,https://img.pokemondb.net/sprites/sword-shield/icon/wormadam-trash.png,Permitted,0
414,Mothim,Mothim,NULL,4,Burmy,Bug,Flying,424,70,94,50,94,50,66,https://img.pokemondb.net/sprites/sword-shield/icon/mothim.png,Permitted,0
415,Combee,Combee,NULL,4,NULL,Bug,Flying,244,30,30,42,30,42,70,https://img.pokemondb.net/sprites/sword-shield/icon/combee.png,Permitted,0
416,Vespiquen,Vespiquen,NULL,4,Combee,Bug,Flying,474,70,80,102,80,102,40,https://img.pokemondb.net/sprites/sword-shield/icon/vespiquen.png,Permitted,0
417,Pachirisu,Pachirisu,NULL,4,NULL,Electric,NULL,405,60,45,70,45,90,95,https://img.pokemondb.net/sprites/sword-shield/icon/pachirisu.png,Permitted,0
418,Buizel,Buizel,NULL,4,NULL,Water,NULL,330,55,65,35,60,30,85,https://img.pokemondb.net/sprites/sword-shield/icon/buizel.png,Permitted,0
419,Floatzel,Floatzel,NULL,4,Buizel,Water,NULL,495,85,105,55,85,50,115,https://img.pokemondb.net/sprites/sword-shield/icon/floatzel.png,Permitted,0
420,Cherubi,Cherubi,NULL,4,NULL,Grass,NULL,275,45,35,45,62,53,35,https://img.pokemondb.net/sprites/sword-shield/icon/cherubi.png,Permitted,0
422,Shellos,Shellos,NULL,4,NULL,Water,NULL,325,76,48,48,57,62,34,https://img.pokemondb.net/sprites/sword-shield/icon/shellos.png,Permitted,0
424,Ambipom,Ambipom,NULL,4,Aipom,Normal,NULL,482,75,100,66,60,66,115,https://img.pokemondb.net/sprites/sword-shield/icon/ambipom.png,Permitted,0
425,Drifloon,Drifloon,NULL,4,NULL,Ghost,Flying,348,90,50,34,60,44,70,https://img.pokemondb.net/sprites/sword-shield/icon/drifloon.png,Permitted,0
427,Buneary,Buneary,NULL,4,NULL,Normal,NULL,350,55,66,44,44,56,85,https://img.pokemondb.net/sprites/sword-shield/icon/buneary.png,Permitted,0
428,Mega Lopunny,Lopunny,Mega,6,Lopunny,Normal,Fighting,580,65,136,94,54,96,135,https://img.pokemondb.net/sprites/sword-shield/icon/lopunny-mega.png,Banned,0
429,Mismagius,Mismagius,NULL,4,Misdreavus,Ghost,NULL,495,60,60,60,105,105,105,https://img.pokemondb.net/sprites/sword-shield/icon/mismagius.png,Permitted,0
430,Honchkrow,Honchkrow,NULL,4,Murkrow,Dark,Flying,505,100,125,52,105,52,71,https://img.pokemondb.net/sprites/sword-shield/icon/honchkrow.png,Permitted,0
431,Glameow,Glameow,NULL,4,NULL,Normal,NULL,310,49,55,42,42,37,85,https://img.pokemondb.net/sprites/sword-shield/icon/glameow.png,Permitted,0
432,Purugly,Purugly,NULL,4,Glameow,Normal,NULL,452,71,82,64,64,59,112,https://img.pokemondb.net/sprites/sword-shield/icon/purugly.png,Permitted,0
434,Stunky,Stunky,NULL,4,NULL,Poison,Dark,329,63,63,47,41,41,74,https://img.pokemondb.net/sprites/sword-shield/icon/stunky.png,Permitted,0
435,Skuntank,Skuntank,NULL,4,Stunky,Poison,Dark,479,103,93,67,71,61,84,https://img.pokemondb.net/sprites/sword-shield/icon/skuntank.png,Permitted,0
436,Bronzor,Bronzor,NULL,4,NULL,Steel,Psychic,300,57,24,86,24,86,23,https://img.pokemondb.net/sprites/sword-shield/icon/bronzor.png,Permitted,0
441,Chatot,Chatot,NULL,4,NULL,Normal,Flying,411,76,65,45,92,42,91,https://img.pokemondb.net/sprites/sword-shield/icon/chatot.png,Permitted,0
442,Spiritomb,Spiritomb,NULL,4,NULL,Ghost,Dark,485,50,92,108,92,108,35,https://img.pokemondb.net/sprites/sword-shield/icon/spiritomb.png,Permitted,0
443,Gible,Gible,NULL,4,NULL,Dragon,Ground,300,58,70,45,40,45,42,https://img.pokemondb.net/sprites/sword-shield/icon/gible.png,Permitted,0
444,Gabite,Gabite,NULL,4,Gible,Dragon,Ground,410,68,90,65,50,55,82,https://img.pokemondb.net/sprites/sword-shield/icon/gabite.png,Permitted,0
445,Mega Garchomp,Garchomp,Mega,6,Garchomp,Dragon,Ground,700,108,170,115,120,95,92,https://img.pokemondb.net/sprites/sword-shield/icon/garchomp-mega.png,Banned,0
448,Mega Lucario,Lucario,Mega,6,Lucario,Fighting,Steel,625,70,145,88,140,70,112,https://img.pokemondb.net/sprites/sword-shield/icon/lucario-mega.png,Banned,0
449,Hippopotas,Hippopotas,NULL,4,NULL,Ground,NULL,330,68,72,78,38,42,32,https://img.pokemondb.net/sprites/sword-shield/icon/hippopotas.png,Permitted,0
451,Skorupi,Skorupi,NULL,4,NULL,Poison,Bug,330,40,50,90,30,55,65,https://img.pokemondb.net/sprites/sword-shield/icon/skorupi.png,Permitted,0
453,Croagunk,Croagunk,NULL,4,NULL,Poison,Fighting,300,48,61,40,61,40,50,https://img.pokemondb.net/sprites/sword-shield/icon/croagunk.png,Permitted,0
455,Carnivine,Carnivine,NULL,4,NULL,Grass,NULL,454,74,100,72,90,72,46,https://img.pokemondb.net/sprites/sword-shield/icon/carnivine.png,Permitted,0
456,Finneon,Finneon,NULL,4,NULL,Water,NULL,330,49,49,56,49,61,66,https://img.pokemondb.net/sprites/sword-shield/icon/finneon.png,Permitted,0
457,Lumineon,Lumineon,NULL,4,Finneon,Water,NULL,460,69,69,76,69,86,91,https://img.pokemondb.net/sprites/sword-shield/icon/lumineon.png,Permitted,0
459,Snover,Snover,NULL,4,NULL,Grass,Ice,334,60,62,50,62,60,40,https://img.pokemondb.net/sprites/sword-shield/icon/snover.png,Permitted,0
460,Mega Abomasnow,Abomasnow,Mega,6,Abomasnow,Grass,Ice,594,90,132,105,132,105,30,https://img.pokemondb.net/sprites/sword-shield/icon/abomasnow-mega.png,Banned,0
467,Magmortar,Magmortar,NULL,4,Magmar,Fire,NULL,540,75,95,67,125,95,83,https://img.pokemondb.net/sprites/sword-shield/icon/magmortar.png,Permitted,0
469,Yanmega,Yanmega,NULL,4,Yanma,Bug,Flying,515,86,76,86,116,56,95,https://img.pokemondb.net/sprites/sword-shield/icon/yanmega.png,Permitted,0
472,Gliscor,Gliscor,NULL,4,Gligar,Ground,Flying,510,75,95,125,45,75,95,https://img.pokemondb.net/sprites/sword-shield/icon/gliscor.png,Permitted,0
475,Mega Gallade,Gallade,Mega,6,Gallade,Psychic,Fighting,618,68,165,95,65,115,110,https://img.pokemondb.net/sprites/sword-shield/icon/gallade-mega.png,Banned,0
476,Probopass,Probopass,NULL,4,Nosepass,Rock,Steel,525,60,55,145,75,150,40,https://img.pokemondb.net/sprites/sword-shield/icon/probopass.png,Permitted,0
479,Rotom,Rotom,NULL,4,NULL,Electric,Ghost,440,50,50,77,95,77,91,https://img.pokemondb.net/sprites/sword-shield/icon/rotom.png,Permitted,0
495,Snivy,Snivy,NULL,5,NULL,Grass,NULL,308,45,45,55,45,55,63,https://img.pokemondb.net/sprites/sword-shield/icon/snivy.png,Permitted,0
496,Servine,Servine,NULL,5,Snivy,Grass,NULL,413,60,60,75,60,75,83,https://img.pokemondb.net/sprites/sword-shield/icon/servine.png,Permitted,0
497,Serperior,Serperior,NULL,5,Servine,Grass,NULL,528,75,75,95,75,95,113,https://img.pokemondb.net/sprites/sword-shield/icon/serperior.png,Permitted,0
498,Tepig,Tepig,NULL,5,NULL,Fire,NULL,308,65,63,45,45,45,45,https://img.pokemondb.net/sprites/sword-shield/icon/tepig.png,Permitted,0
499,Pignite,Pignite,NULL,5,Tepig,Fire,Fighting,418,90,93,55,70,55,55,https://img.pokemondb.net/sprites/sword-shield/icon/pignite.png,Permitted,0
500,Emboar,Emboar,NULL,5,Pignite,Fire,Fighting,528,110,123,65,100,65,65,https://img.pokemondb.net/sprites/sword-shield/icon/emboar.png,Permitted,0
501,Oshawott,Oshawott,NULL,5,NULL,Water,NULL,308,55,55,45,63,45,45,https://img.pokemondb.net/sprites/sword-shield/icon/oshawott.png,Permitted,0
502,Dewott,Dewott,NULL,5,Oshawott,Water,NULL,413,75,75,60,83,60,60,https://img.pokemondb.net/sprites/sword-shield/icon/dewott.png,Permitted,0
503,Samurott,Samurott,NULL,5,Dewott,Water,NULL,528,95,100,85,108,70,70,https://img.pokemondb.net/sprites/sword-shield/icon/samurott.png,Permitted,0
503,Hisuian Samurott,Samurott,Hisuian,5,Dewott,Water,Dark,528,90,108,80,100,65,85,https://img.pokemondb.net/s.png,Permitted,0
504,Patrat,Patrat,NULL,5,NULL,Normal,NULL,255,45,55,39,35,39,42,https://img.pokemondb.net/sprites/sword-shield/icon/patrat.png,Permitted,0
505,Watchog,Watchog,NULL,5,Patrat,Normal,NULL,420,60,85,69,60,69,77,https://img.pokemondb.net/sprites/sword-shield/icon/watchog.png,Permitted,0
506,Lillipup,Lillipup,NULL,5,NULL,Normal,NULL,275,45,60,45,25,45,55,https://img.pokemondb.net/sprites/sword-shield/icon/lillipup.png,Permitted,0
507,Herdier,Herdier,NULL,5,Lillipup,Normal,NULL,370,65,80,65,35,65,60,https://img.pokemondb.net/sprites/sword-shield/icon/herdier.png,Permitted,0
509,Purrloin,Purrloin,NULL,5,NULL,Dark,NULL,281,41,50,37,50,37,66,https://img.pokemondb.net/sprites/sword-shield/icon/purrloin.png,Permitted,0
511,Pansage,Pansage,NULL,5,NULL,Grass,NULL,316,50,53,48,53,48,64,https://img.pokemondb.net/sprites/sword-shield/icon/pansage.png,Permitted,0
512,Simisage,Simisage,NULL,5,Pansage,Grass,NULL,498,75,98,63,98,63,101,https://img.pokemondb.net/sprites/sword-shield/icon/simisage.png,Permitted,0
513,Pansear,Pansear,NULL,5,NULL,Fire,NULL,316,50,53,48,53,48,64,https://img.pokemondb.net/sprites/sword-shield/icon/pansear.png,Permitted,0
514,Simisear,Simisear,NULL,5,Pansear,Fire,NULL,498,75,98,63,98,63,101,https://img.pokemondb.net/sprites/sword-shield/icon/simisear.png,Permitted,0
515,Panpour,Panpour,NULL,5,NULL,Water,NULL,316,50,53,48,53,48,64,https://img.pokemondb.net/sprites/sword-shield/icon/panpour.png,Permitted,0
516,Simipour,Simipour,NULL,5,Panpour,Water,NULL,498,75,98,63,98,63,101,https://img.pokemondb.net/sprites/sword-shield/icon/simipour.png,Permitted,0
517,Munna,Munna,NULL,5,NULL,Psychic,NULL,292,76,25,45,67,55,24,https://img.pokemondb.net/sprites/sword-shield/icon/munna.png,Permitted,0
518,Musharna,Musharna,NULL,5,Munna,Psychic,NULL,487,116,55,85,107,95,29,https://img.pokemondb.net/sprites/sword-shield/icon/musharna.png,Permitted,0
519,Pidove,Pidove,NULL,5,NULL,Normal,Flying,264,50,55,50,36,30,43,https://img.pokemondb.net/sprites/sword-shield/icon/pidove.png,Permitted,0
520,Tranquill,Tranquill,NULL,5,Pidove,Normal,Flying,358,62,77,62,50,42,65,https://img.pokemondb.net/sprites/sword-shield/icon/tranquill.png,Permitted,0
522,Blitzle,Blitzle,NULL,5,NULL,Electric,NULL,295,45,60,32,50,32,76,https://img.pokemondb.net/sprites/sword-shield/icon/blitzle.png,Permitted,0
523,Zebstrika,Zebstrika,NULL,5,Blitzle,Electric,NULL,497,75,100,63,80,63,116,https://img.pokemondb.net/sprites/sword-shield/icon/zebstrika.png,Permitted,0
524,Roggenrola,Roggenrola,NULL,5,NULL,Rock,NULL,280,55,75,85,25,25,15,https://img.pokemondb.net/sprites/sword-shield/icon/roggenrola.png,Permitted,0
525,Boldore,Boldore,NULL,5,Roggenrola,Rock,NULL,390,70,105,105,50,40,20,https://img.pokemondb.net/sprites/sword-shield/icon/boldore.png,Permitted,0
527,Woobat,Woobat,NULL,5,NULL,Psychic,Flying,323,65,45,43,55,43,72,https://img.pokemondb.net/sprites/sword-shield/icon/woobat.png,Permitted,0
529,Drilbur,Drilbur,NULL,5,NULL,Ground,NULL,328,60,85,40,30,45,68,https://img.pokemondb.net/sprites/sword-shield/icon/drilbur.png,Permitted,0
531,Mega Audino,Audino,Mega,6,Audino,Normal,Fairy,545,103,60,126,80,126,50,https://img.pokemondb.net/sprites/sword-shield/icon/audino-mega.png,Banned,0
531,Audino,Audino,NULL,5,NULL,Normal,NULL,445,103,60,86,60,86,50,https://img.pokemondb.net/sprites/sword-shield/icon/audino.png,Permitted,0
532,Timburr,Timburr,NULL,5,NULL,Fighting,NULL,305,75,80,55,25,35,35,https://img.pokemondb.net/sprites/sword-shield/icon/timburr.png,Permitted,0
533,Gurdurr,Gurdurr,NULL,5,Timburr,Fighting,NULL,405,85,105,85,40,50,40,https://img.pokemondb.net/sprites/sword-shield/icon/gurdurr.png,Permitted,0
535,Tympole,Tympole,NULL,5,NULL,Water,NULL,294,50,50,40,50,40,64,https://img.pokemondb.net/sprites/sword-shield/icon/tympole.png,Permitted,0
536,Palpitoad,Palpitoad,NULL,5,Tympole,Water,Ground,384,75,65,55,65,55,69,https://img.pokemondb.net/sprites/sword-shield/icon/palpitoad.png,Permitted,0
538,Throh,Throh,NULL,5,NULL,Fighting,NULL,465,120,100,85,30,85,45,https://img.pokemondb.net/sprites/sword-shield/icon/throh.png,Permitted,0
539,Sawk,Sawk,NULL,5,NULL,Fighting,NULL,465,75,125,75,30,75,85,https://img.pokemondb.net/sprites/sword-shield/icon/sawk.png,Permitted,0
540,Sewaddle,Sewaddle,NULL,5,NULL,Bug,Grass,310,45,53,70,40,60,42,https://img.pokemondb.net/sprites/sword-shield/icon/sewaddle.png,Permitted,0
541,Swadloon,Swadloon,NULL,5,Sewaddle,Bug,Grass,380,55,63,90,50,80,42,https://img.pokemondb.net/sprites/sword-shield/icon/swadloon.png,Permitted,0
542,Leavanny,Leavanny,NULL,5,Swadloon,Bug,Grass,500,75,103,80,70,80,92,https://img.pokemondb.net/sprites/sword-shield/icon/leavanny.png,Permitted,0
543,Venipede,Venipede,NULL,5,NULL,Bug,Poison,260,30,45,59,30,39,57,https://img.pokemondb.net/sprites/sword-shield/icon/venipede.png,Permitted,0
544,Whirlipede,Whirlipede,NULL,5,Venipede,Bug,Poison,360,40,55,99,40,79,47,https://img.pokemondb.net/sprites/sword-shield/icon/whirlipede.png,Permitted,0
546,Cottonee,Cottonee,NULL,5,NULL,Grass,Fairy,280,40,27,60,37,50,66,https://img.pokemondb.net/sprites/sword-shield/icon/cottonee.png,Permitted,0
548,Petilil,Petilil,NULL,5,NULL,Grass,NULL,280,45,35,50,70,50,30,https://img.pokemondb.net/sprites/sword-shield/icon/petilil.png,Permitted,0
549,Hisuian Lilligant,Lilligant,Hisuian,5,Petilil,Grass,Fighting,480,70,105,75,50,75,105,https://img.pokemondb.net/s.png,Permitted,0
550,Basculin White-Striped Form,Basculin,White-Striped Form,5,NULL,Water,NULL,460,70,92,65,80,55,98,https://img.pokemondb.net/s.png,Permitted,0
550,Basculin Blue-Striped Form,Basculin,Blue-Striped Form,5,NULL,Water,NULL,460,70,92,65,80,55,98,https://img.pokemondb.net/sprites/sword-shield/icon/basculin-blue-striped.png,Permitted,0
550,Basculin Red-Striped Form,Basculin,Red-Striped Form,5,NULL,Water,NULL,460,70,92,65,80,55,98,https://img.pokemondb.net/sprites/sword-shield/icon/basculin-red-striped.png,Permitted,0
551,Sandile,Sandile,NULL,5,NULL,Ground,Dark,292,50,72,35,35,35,65,https://img.pokemondb.net/sprites/sword-shield/icon/sandile.png,Permitted,0
552,Krokorok,Krokorok,NULL,5,Sandile,Ground,Dark,351,60,82,45,45,45,74,https://img.pokemondb.net/sprites/sword-shield/icon/krokorok.png,Permitted,0
554,Galarian Darumaka,Darumaka,Galarian,8,NULL,Ice,NULL,315,70,90,45,15,45,50,https://img.pokemondb.net/sprites/sword-shield/icon/darumaka-galarian.png,Permitted,0
554,Darumaka,Darumaka,NULL,5,NULL,Fire,NULL,315,70,90,45,15,45,50,https://img.pokemondb.net/sprites/sword-shield/icon/darumaka.png,Permitted,0
555,Darmanitan Galarian Zen Mode,Darmanitan,Galarian Zen Mode,8,Darumaka,Ice,Fire,540,105,160,55,30,55,135,https://img.pokemondb.net/sprites/sword-shield/icon/darmanitan-galarian-zen.png,Permitted,0
555,Darmanitan Zen Mode,Darmanitan,Zen Mode,5,Darumaka,Fire,Psychic,540,105,30,105,140,105,55,https://img.pokemondb.net/sprites/sword-shield/icon/darmanitan-zen.png,Permitted,0
557,Dwebble,Dwebble,NULL,5,NULL,Bug,Rock,325,50,65,85,35,35,55,https://img.pokemondb.net/sprites/sword-shield/icon/dwebble.png,Permitted,0
559,Scraggy,Scraggy,NULL,5,NULL,Dark,Fighting,348,50,75,70,35,70,48,https://img.pokemondb.net/sprites/sword-shield/icon/scraggy.png,Permitted,0
562,Galarian Yamask,Yamask,Galarian,8,NULL,Ground,Ghost,303,38,55,85,30,65,30,https://img.pokemondb.net/sprites/sword-shield/icon/yamask-galarian.png,Permitted,0
562,Yamask,Yamask,NULL,5,NULL,Ghost,NULL,303,38,30,85,55,65,30,https://img.pokemondb.net/sprites/sword-shield/icon/yamask.png,Permitted,0
564,Tirtouga,Tirtouga,NULL,5,NULL,Water,Rock,355,54,78,103,53,45,22,https://img.pokemondb.net/sprites/sword-shield/icon/tirtouga.png,Permitted,0
565,Carracosta,Carracosta,NULL,5,Tirtouga,Water,Rock,495,74,108,133,83,65,32,https://img.pokemondb.net/sprites/sword-shield/icon/carracosta.png,Permitted,0
566,Archen,Archen,NULL,5,NULL,Rock,Flying,401,55,112,45,74,45,70,https://img.pokemondb.net/sprites/sword-shield/icon/archen.png,Permitted,0
567,Archeops,Archeops,NULL,5,Archen,Rock,Flying,567,75,140,65,112,65,110,https://img.pokemondb.net/sprites/sword-shield/icon/archeops.png,Permitted,0
568,Trubbish,Trubbish,NULL,5,NULL,Poison,NULL,329,50,50,62,40,62,65,https://img.pokemondb.net/sprites/sword-shield/icon/trubbish.png,Permitted,0
570,Zorua,Zorua,NULL,5,NULL,Dark,NULL,330,40,65,40,80,40,65,https://img.pokemondb.net/sprites/sword-shield/icon/zorua.png,Permitted,0
570,Hisuian Zorua,Zorua,Hisuian,5,NULL,Normal,Ghost,330,35,60,40,85,40,70,https://img.pokemondb.net/s.png,Permitted,0
571,Hisuian Zoroark,Zoroark,Hisuian,5,Zorua,Normal,Ghost,510,55,100,60,125,60,110,https://img.pokemondb.net/s.png,Permitted,0
572,Minccino,Minccino,NULL,5,NULL,Normal,NULL,300,55,50,40,40,40,75,https://img.pokemondb.net/sprites/sword-shield/icon/minccino.png,Permitted,0
574,Gothita,Gothita,NULL,5,NULL,Psychic,NULL,290,45,30,50,55,65,45,https://img.pokemondb.net/sprites/sword-shield/icon/gothita.png,Permitted,0
575,Gothorita,Gothorita,NULL,5,Gothita,Psychic,NULL,390,60,45,70,75,85,55,https://img.pokemondb.net/sprites/sword-shield/icon/gothorita.png,Permitted,0
577,Solosis,Solosis,NULL,5,NULL,Psychic,NULL,290,45,30,40,105,50,20,https://img.pokemondb.net/sprites/sword-shield/icon/solosis.png,Permitted,0
578,Duosion,Duosion,NULL,5,Solosis,Psychic,NULL,370,65,40,50,125,60,30,https://img.pokemondb.net/sprites/sword-shield/icon/duosion.png,Permitted,0
580,Ducklett,Ducklett,NULL,5,NULL,Water,Flying,305,62,44,50,44,50,55,https://img.pokemondb.net/sprites/sword-shield/icon/ducklett.png,Permitted,0
581,Swanna,Swanna,NULL,5,Ducklett,Water,Flying,473,75,87,63,87,63,98,https://img.pokemondb.net/sprites/sword-shield/icon/swanna.png,Permitted,0
582,Vanillite,Vanillite,NULL,5,NULL,Ice,NULL,305,36,50,50,65,60,44,https://img.pokemondb.net/sprites/sword-shield/icon/vanillite.png,Permitted,0
583,Vanillish,Vanillish,NULL,5,Vanillite,Ice,NULL,395,51,65,65,80,75,59,https://img.pokemondb.net/sprites/sword-shield/icon/vanillish.png,Permitted,0
585,Deerling,Deerling,NULL,5,NULL,Normal,Grass,335,60,60,50,40,50,75,https://img.pokemondb.net/sprites/sword-shield/icon/deerling.png,Permitted,0
586,Sawsbuck,Sawsbuck,NULL,5,Deerling,Normal,Grass,475,80,100,70,60,70,95,https://img.pokemondb.net/sprites/sword-shield/icon/sawsbuck.png,Permitted,0
588,Karrablast,Karrablast,NULL,5,NULL,Bug,NULL,315,50,75,45,40,45,60,https://img.pokemondb.net/sprites/sword-shield/icon/karrablast.png,Permitted,0
590,Foongus,Foongus,NULL,5,NULL,Grass,Poison,294,69,55,45,55,55,15,https://img.pokemondb.net/sprites/sword-shield/icon/foongus.png,Permitted,0
592,Frillish,Frillish,NULL,5,NULL,Water,Ghost,335,55,40,50,65,85,40,https://img.pokemondb.net/sprites/sword-shield/icon/frillish.png,Permitted,0
594,Alomomola,Alomomola,NULL,5,NULL,Water,NULL,470,165,75,80,40,45,65,https://img.pokemondb.net/sprites/sword-shield/icon/alomomola.png,Permitted,0
595,Joltik,Joltik,NULL,5,NULL,Bug,Electric,319,50,47,50,57,50,65,https://img.pokemondb.net/sprites/sword-shield/icon/joltik.png,Permitted,0
597,Ferroseed,Ferroseed,NULL,5,NULL,Grass,Steel,305,44,50,91,24,86,10,https://img.pokemondb.net/sprites/sword-shield/icon/ferroseed.png,Permitted,0
599,Klink,Klink,NULL,5,NULL,Steel,NULL,300,40,55,70,45,60,30,https://img.pokemondb.net/sprites/sword-shield/icon/klink.png,Permitted,0
600,Klang,Klang,NULL,5,Klink,Steel,NULL,440,60,80,95,70,85,50,https://img.pokemondb.net/sprites/sword-shield/icon/klang.png,Permitted,0
602,Tynamo,Tynamo,NULL,5,NULL,Electric,NULL,275,35,55,40,45,40,60,https://img.pokemondb.net/sprites/sword-shield/icon/tynamo.png,Permitted,0
603,Eelektrik,Eelektrik,NULL,5,Tynamo,Electric,NULL,405,65,85,70,75,70,40,https://img.pokemondb.net/sprites/sword-shield/icon/eelektrik.png,Permitted,0
604,Eelektross,Eelektross,NULL,5,Eelektrik,Electric,NULL,515,85,115,80,105,80,50,https://img.pokemondb.net/sprites/sword-shield/icon/eelektross.png,Permitted,0
605,Elgyem,Elgyem,NULL,5,NULL,Psychic,NULL,335,55,55,55,85,55,30,https://img.pokemondb.net/sprites/sword-shield/icon/elgyem.png,Permitted,0
607,Litwick,Litwick,NULL,5,NULL,Ghost,Fire,275,50,30,55,65,55,20,https://img.pokemondb.net/sprites/sword-shield/icon/litwick.png,Permitted,0
608,Lampent,Lampent,NULL,5,Litwick,Ghost,Fire,370,60,40,60,95,60,55,https://img.pokemondb.net/sprites/sword-shield/icon/lampent.png,Permitted,0
610,Axew,Axew,NULL,5,NULL,Dragon,NULL,320,46,87,60,30,40,57,https://img.pokemondb.net/sprites/sword-shield/icon/axew.png,Permitted,0
611,Fraxure,Fraxure,NULL,5,Axew,Dragon,NULL,410,66,117,70,40,50,67,https://img.pokemondb.net/sprites/sword-shield/icon/fraxure.png,Permitted,0
613,Cubchoo,Cubchoo,NULL,5,NULL,Ice,NULL,305,55,70,40,60,40,40,https://img.pokemondb.net/sprites/sword-shield/icon/cubchoo.png,Permitted,0
615,Cryogonal,Cryogonal,NULL,5,NULL,Ice,NULL,515,80,50,50,95,135,105,https://img.pokemondb.net/sprites/sword-shield/icon/cryogonal.png,Permitted,0
616,Shelmet,Shelmet,NULL,5,NULL,Bug,NULL,305,50,40,85,40,65,25,https://img.pokemondb.net/sprites/sword-shield/icon/shelmet.png,Permitted,0
618,Stunfisk,Stunfisk,NULL,5,NULL,Ground,Electric,471,109,66,84,81,99,32,https://img.pokemondb.net/sprites/sword-shield/icon/stunfisk.png,Permitted,0
618,Galarian Stunfisk,Stunfisk,Galarian,8,NULL,Ground,Steel,471,109,81,99,66,84,32,https://img.pokemondb.net/sprites/sword-shield/icon/stunfisk-galarian.png,Permitted,0
619,Mienfoo,Mienfoo,NULL,5,NULL,Fighting,NULL,350,45,85,50,55,50,65,https://img.pokemondb.net/sprites/sword-shield/icon/mienfoo.png,Permitted,0
622,Golett,Golett,NULL,5,NULL,Ground,Ghost,303,59,74,50,35,50,35,https://img.pokemondb.net/sprites/sword-shield/icon/golett.png,Permitted,0
